gross	A	gröblich, massiv, feist, grob, unanständig, unfein, krass, brutto, gesamt
gross	N	gros
tailor-made	A	geschneidert
inject	V	einspritzen, spritzen, injizieren, einschießen
declension	N	deklination, beugung
hardback	A	gebunden
hardback	N	ausgabe: gebundene ausgabe, einband: fester einband
broker	N	mäkler, makler, vermittler
squall	V	brüllen, schreien
squall	N	bö, böe, gewitter, sturm, schrei
caricature	A	karikaturistisch
caricature	N	fratze, karikatur, zerrbild
squarely	A	direkt, genau, fest, ehrlich, gerecht, fair
lamplight	N	lampenlicht, schein der lampe
giggle	V	kichern
giggle	N	gekicher, kichern
opium	N	opium
tease	V	necken, ärgern, reizen, quälen, aufziehen, frotzeln, hänseln, kratzen, uzen, kämmen
tease	N	spottdrossel, scherzbold, neckerei
smattering	N	halbwissen, kenntnisse: oberflächliche kenntnisse
knave	N	bube, schurke, junge, schelm
contrariwise	ADV	entgegengesetzt, gegensätzlich, gegenteilig, gegenläufig, umgekehrt, trotzig, widerborstig
point-blank	A	direkt, glatt
millipede	N	tausendfüßler
pleasantry	N	scherz, heiterkeit, hänselei, höflichkeit, nettigkeit
aggrandizement	N	vergrößerung, erweiterung
pharmaceutical	A	arzneikundlich, pharmazeutisch
fated	A	schicksal: vom schicksal bestimmt, unglückselig
brute	A	tierisch, viehisch, roh, brachial
brute	N	tier, vieh, kerl: brutaler kerl, barbar, grobian, unmensch, rohling, wüterich, untier
acrilan	N	acryl
iambic	A	jambisch
dauber	N	schmierer, kleckser
tycoon	N	gigant, magnat
sorrel	A	fuchsrot, rotbraun
sorrel	N	sauerampfer, ampfer, sauerklee, fuchs
hesitance	N	zögern, zaudern, unschlüssigkeit
proportionately	ADV	proportional, angemessen, entsprechend
buggy	N	buggy, kinderwagen
whiffletree	N	deichsel
bookstore	N	buchhandlung, buchladen
hesitancy	N	zögern, zaudern, unschlüssigkeit
belated	A	nachträglich, spät, verspätet
proselyte	V	bekehren, leute bekehren
proselyte	N	bekehrte, neubekehrte, proselyt
strawberry	A	erdbeer-
strawberry	N	erdbeere
netting	N	netz, netzgewebe, netzwerk
suitcase	N	koffer, handkoffer
ossification	N	verknöcherung, ossifikation, erstarrung
gumbo	N	gumbo
deliberation	N	bedachtsamkeit, überlegung
perennially	ADV	anständig, ständig, immer wieder
emaciation	N	auszehrung, abmagerung, magerkeit
logo	N	logo, firmenemblem, emblem
importing	N	einfuhr
meninges	N	hirnhaut
deterrent	A	abschreckend
deterrent	N	abschreckungsmittel, abschreckungsmaßnahme
arrowhead	N	pfeilspitze
istanbul	N	istanbul
retiring	A	zurückhaltend, zurückgezogen, reserviert
binocular	A	beidäugig, binokulär
hybrid	A	herkunft: gemischter herkunft, hybrid
hybrid	N	hybride, hybride bildung, hybride form, mischling, zwitterding, kreuzung, bastard
bragging	A	großtuerisch, prahlerisch
bragging	N	prahlerei, prahlen, angeberei, angabe, großtuerei
unaccustomed	A	ungewohnt, fremd
self-reliance	N	selbständigkeit
opacity	N	undurchsichtigkeit, mattheit, lichtundurchlässigkeit, deckkraft, opazität
lapel	N	aufschlag, revers, spiegel
obsessed	A	besessen
handiness	N	geschicklichkeit, geschick, lage: günstige lage, nützlichkeit, handlichkeit
vertex	N	höhepunkt, scheitel, spitze
brandy	N	brandy, kognak, weinbrand
cynosure	N	anziehungspunkt
democratize	V	demokratisieren
tackle	V	angreifen, angehen, anfassen, herangehen, anpacken
tackle	N	takel, takelage, takelwerk, ausrüstung, pferdegeschirr
burlap	N	leinwand: grobe leinwand, sackleinen
revolve	V	drehen, drehen: sich drehen, kreisen
airworthy	A	lufttüchtig
unpopularity	N	unbeliebtheit, unpopularität
remote	A	entfernt, fern, entlegen, abgelegen, unnahbar, unzugänglich, weltentrückt
remote	ADV	abseits
recapitulation	N	rekapitulation, kurze zusammenfassung, reprise, wiederholung, resümee
clangour	N	hallen
hugely	ADV	riesig, gewaltig, maßlos
nutrient	A	nahrhaft, nähr-
nutrient	N	nährstoff
starting	A	start-
needful	A	notwendig, nötig
liar	N	lügner, betrüger, schwindler
foolscap	N	kanzleiformat, kanzleipapier
suburban	A	vorstädtisch, vorort-, spießig, kleinbürgerlich
invariable	A	unveränderlich, invariabel, unweigerlich
wrestle	V	ringen
cooperative	A	behilflich, genossenschaftlich, kollegial, hilfsbereit, kooperativ, mitarbeitend
cooperative	N	genossenschaft, kooperative
invariably	ADV	unveränderlich, ständig, unweigerlich
talks	N	unterredung
unobstructed	A	ungehindert, frei, unverstopft, unversperrt
numeracy	N	rechnen
red-hot	A	glühend
wilfulness	N	widerspenstigkeit
platonist	A	platonisch
platonist	N	platoniker
anti-semitic	A	judenfeindlich
bevy	N	schwarm, schar
hailstone	N	hagelkorn, graupel
carefree	A	sorglos, sorgenfrei, unbekümmert, unbeschwert, heiter
overdone	A	übertrieben, verkocht, verbraten, bombastisch
hybridize	V	hybridisieren, kreuzen, bastardieren
scout	V	erkunden, auskundschaften, spähen
scout	N	kundschafter, späher, aufklärer, suche, erkundung, aufklärung, pfadfinder, pfadfinderin, spion, talentsucher, pannenhelfer
scour	V	scheuern, durchsuchen, absuchen, ablaufen, abklappern
bottleneck	N	engpass, flaschenhals
capillary	A	kapillar, kapillar-
capillary	N	kapillare, kapillargefäß
tannery	N	gerberei
neurological	A	neurologisch
hinterland	N	hinterland
benevolent	A	gutmütig, menschenfreundlich, wohlwollend, gütig, mild
skeletal	A	skelett-, skelett: wie ein skelett, skelettartig
industrialization	N	industrialisierung
progesterone	N	progesteron, gelbkörperhormon
saudi	A	saudiarabisch
saudi	N	saudiaraber
palliasse	N	strohsack
economically	ADV	ökonomisch, wirtschaftlich, sparsam
gang	N	gang, haufen, schar, bande, gruppe, kolonne, rotte
pterodactyl	N	pterodaktylus
titled	A	betitelt, adelig
antithetic	A	antithetisch, gegensätzlich
knitter	N	strickmaschine, stricker
onshore	A	land-, see-, auflandig
onshore	ADV	land: an land, landwärts, küstenwärts
knitted	A	gestrickt, strick-
disputed	A	umstritten
misrepresent	V	darstellen: falsch darstellen, verdrehen, verfälschen
centering	N	zentrierung
stool	N	hocker, schemel, stuhl, bock
stacker	N	ablage
verbalize	V	ausdrücken, in worte fassen
stoop	V	beugen: sich beugen, bücken: sich bücken
stoop	N	buckel, rücken: krummer rücken, treppe
urbanely	ADV	weltmännisch, gewandt, urban, höflich, verbindlich
bedfellow	N	bettgenosse, bettgefährte, ehefrau [sl.], genosse, gefährte
rigidity	N	starrheit, starre, steifheit, striktheit, sturheit, strenge, genauigkeit, unbeugsamkeit, rigidität, unbeweglichkeit, stabilität, erstarrung
untroubled	A	friedlich, ruhig, ungestört, unbeschwert
tiresomeness	N	lästigkeit, fadheit
chlorate	N	chlorit
polecat	N	iltis, skunk
ingratiate	V	einschmeicheln: sich einschmeicheln
sophist	N	sophist, rabulist
vale	N	tal
jonah	N	jonas, jona
inconsiderable	A	unbedeutend, unerheblich
harridan	N	vettel, drache
operating	A	betriebs-, operations-
operating	N	betrieb
vespers	N	vesper, mette
numismatics	N	münzkunde, numismatik
milky	A	milchig
narrow	A	eng, schmal, beschränkt, engstirnig, knapp, peinlich genau, geschlossen
narrow	N	stelle: enge stelle
fatten	V	dick machen, mästen, herausfüttern, fett werden, dick werden
pathological	A	krankhaft, pathologisch, pathologie-
quotient	N	quotient
alexandria	N	alexandria
prejudge	V	vorschnell beurteilen
barker	N	anreißer, marktschreier
transit	N	durchfahrt, überfahrt, durchgang, transit
anthill	N	ameisenhaufen
sadist	N	sadist
gristle	N	knorpel
fastening	N	befestigung, schließe
gristly	A	knorpelig
sanction	V	genehmigen, sanktionieren
sanction	N	zustimmung, genehmigung, sanktion
extinction	N	vernichtung, aussterben
libertine	N	lüstling, wüstling, libertin
codify	V	kodifizieren, verschlüsseln
cultivation	N	kultivierung, anbau, ausbau, ausbildung, zucht, züchtung, kultur, pflege
lassie	N	mädel
crepitate	V	prasseln
morass	N	morast, sumpf, klemme
rubbing	N	reibung, reiben, schneuern, frottieren, polieren, schmirgeln
bulgarian	A	bulgarisch
bulgarian	N	bulgare, bulgarin, bulgarisch
formality	N	förmlichkeit, steifheit, formalität
nimbus	N	nimbus, heiligenschein
brisk	A	forsch, flott, frisch, flink, lebhaft, rasch, zackig, zügig, rege
controlling	A	beherrschend, aufsichts-
controlling	N	bändigung, regelung
none	PRON	keiner
unexpressed	A	unausgesprochen
dew	N	tau
skin-diver	N	sporttaucher
deb	N	debütantin
aspirant	N	anwärter, kandidat, aspirant
marble	A	marmorn, marmor-
marble	N	marmor, marmorplastik, murmel, marmel, kugel
inventor	N	erfinder
buttress	N	pfeiler, strebepfeiler, stützpfeiler
ribaldry	N	deftigkeit, ferkeleien, schweinereien
interbreed	V	kreuzen, züchten: durch kreuzung züchten, kreuzen: sich kreuzen, vermischen: sich vermischen, vermehren: sich untereinander vermehren
obnoxious	A	widerlich, widerwärtig, abscheulich, unausstehlich
drained	A	aufgelöst
second-best	N	zweitbeste
unsystematically	ADV	planlos, systemlos, unsystematisch, system: ohne system
showmanship	N	darbietung: effektvolle darbietung
lexicographical	A	lexikographisch
mutable	A	variabel, veränderlich, mutabel
unclothed	A	unbekleidet
galactic	A	galaktisch
petite	A	zierlich
uprising	N	aufstand, aufruhr, erhebung, steigung, ansteigen
blacken	V	anschwärzen, schwarz machen, schwarz werden, schwärzen
interpose	V	dazwischentreten, dazwischenbringen, dazwischenstellen, dazwischenlegen, einwerfen, vorbringen, eingreifen
bouffant	A	füllig, aufgetürmt
blood	A	leiblich, reinrassig
blood	N	blut, geblüt, abstammung, schweiß, stutzer
rustiness	N	rostigkeit
bloom	V	aufblühen, blühen, erblühen, florieren
bloom	N	blüte, blühen, schimmer: satter schimmer, flaum
alps	N	alpen
usurper	N	machthaber: unrechtmäßiger machthaber, usurpator, eindringling, thronräuber
coax	V	schmeicheln, überreden
unreservedly	ADV	freimütig, offen, uneingeschränkt, rückhaltlos
dispensable	A	entbehrlich, abkömmlich
coal	N	kohle
sect	N	sekte
sexless	A	geschlechtslos
surrealist	A	surrealistisch
surrealist	N	surrealist
setback	N	rückschlag, schlappe
carousing	N	zecherei
acquainted	A	bekannt
dough	N	teig, knete, kohle, kies, koks, moos, pulver, moneten, möpse
sleepily	ADV	schläfrig, müde, verschlafen
prevaricate	V	ausflüchte machen
pent	A	eingeschlossen, zugeschlossen
assailable	A	angreifbar
sodium	N	natrium
late	A	spät, lang, spät-, verspätet, verstorben, jüngst, selig, vorgerückt
late	ADV	spät
emend	V	verbessern, korrigieren
dolly	N	puppe
sanctification	N	heiligmachung, heilung, weihe, annahme
clamor	V	schreien, zetern
clamor	N	geschrei, gezeter
bereft	A	verlust durch tod
lath	N	latte
libido	N	libido
horology	N	zeitmessung, uhrmacherkunst
wally	N	vollidiot, trottel
detach	V	loslösen, absondern, ablösen, abtrennen, entfernen, freimachen, trennen, wegnehmen, abkommandieren
crispness	N	knusprigkeit, frische, klarheit, entschiedenheit, festheit, trockenheit, adrettheit, steifheit, knappheit, sauberkeit
countersign	V	gegenzeichnen
token	N	zeichen, marke, symbol, andenken, beweis
goofy	A	dämlich, doof
subjugation	N	unterwerfung, knechtung, unterjochung
boisterous	A	ausgelassen, wild, aufgekratzt, stürmisch, unbändig, tosend, aufgewühlt
monsoon	N	monsun
greengrocer	N	obst: obst- und gemüsehändler
clamp	V	befestigen, einklemmen, festklemmen, klammern, krallen, spannen
clamp	N	schraubzwinge, klemme, schelle, klammer, zwinge, bügel, miete
colorfast	A	farbecht, waschecht
haversack	N	provianttasche, brotbeutel
nakedness	N	nacktheit, blöße
electroplate	V	galvanisieren
beret	N	baskenmütze, barett
mongoloid	A	mongoloid
endearment	N	zärtlichkeit
seniority	N	alter: höheres alter, alter, position: höhere position, position, rang: höherer rang, rang, dienstgrad: höherer dienstgrad, dienstgrad, dienstalter: höheres dienstalter, dienstalter, seniorität
navigator	N	navigationsoffizier, navigator, beifahrer, lotse
funding	N	finanzierung
pigeon	N	taube
projected	A	projektiert, hervorstehend, vorhergesagt
avenge	V	ahnden, rächen
sourpuss	N	meckerziege, miesepeter, sauertopf
historiography	N	geschichtsschreibung, historiographie
abridgement	N	kurzfassung, kürzung, ausgabe: gekürzte ausgabe
pathetic	A	mitleiderregend, rührend, traurig, armselig, jämmerlich, dürftig, kläglich, mickerig, miserabel
defrayal	N	bestreitung, übernahme
contrivance	N	einrichtung
disposition	N	anordnung, aufstellung, neigung, stimmung, veranlagung, gemüt, naturell
entrancing	A	hinreißend, bezaubernd
hermes	N	hermes
eventuality	N	eventualität, möglichkeit, fall
recast	V	umarbeiten, umformen, umgießen, umschmelzen, umbesetzen
recast	N	neuguss [metal.], umguss [metal.]
stratify	V	stratifizieren
audacity	N	kühnheit, wagemut, unverfrorenheit, dreistigkeit
corkscrew	N	korkenzieher
approximately	ADV	etwa, etwa: in etwa, schätzungsweise, ungefähr, annähernd, zirka, circa, ca.
campground	N	campingplatz, zeltplatz
wages	N	lohn
unclimbable	A	unbesteigbar
modish	A	modisch, schick
fluoroscope	N	leuchtschirm, fluoroskop
twenty	NUM	zwanzig
obligatory	A	obligatorisch, verbindlich, pflicht-, obligat
pains	N	wehen
mama	N	mutter, mutti, mama
compartment	N	abteilung, box, abteil, fach
needle	V	ärgern, piesacken
needle	N	nadel
mentality	N	mentalität
selector	N	wähler, wählschalter, gangwähler, schaltgriff, schaltknopf, aufsteller, programmtaste, stationstaste, geschwindigkeitsregler, schalthebel
glycerin	N	glyzerin
duct	N	kabelführung, leitung, duktus, gang
gruesome	A	grausig, gruselig, grauenerregend, grauenhaft, schauerlich, schaurig
cannula	N	hohlnadel
incision	N	einschnitt, schnitt, kerbe
colander	N	seihe, seiher, sieb
bohemian	A	böhmisch, umkonventionell, umbürgerlich, künstler-
bohemian	N	bohemien, böhme
polishing	N	politur, polieren
riddance	N	befreiung, erlösung
interactive	A	aufeinander einwirkend
riotously	ADV	wild
emanation	N	ausstrahlung, ausgehen, ausströmen, emanation
actuary	N	aktuar
marinade	V	marinieren, ziehen
marinade	N	marinade, beize
emblem	N	emblem, wahrzeichen, abzeichen
spoonful	N	löffel
rower	N	ruderer
onset	N	beginn, anfang, einbruch, ausbruch, eintritt, einfall, anlauf
caesar	N	cäsar, caesar
commentary	N	erläuterung, glosse, reportage, bericht, kommentar
adopted	A	adoptiert, angenommen, adoptiv-
diversified	A	abwechslungsreich
uncommunicative	A	verschlossen, wortkarg, schweigsam, einsilbig [gram.]
equipping	N	ausrüstung, einrichtung
medium-sized	A	mittelgroß
apiarist	N	bienenzüchter, imker
saturate	V	durchtränken, tränken, durchnässen, nässen, saturieren, sättigen
charitably	ADV	großzügig, freundlich
faithless	A	treubrüchig, treulos, ungetreu
charitable	A	gebefreudig, gemeinnützig, gütig, menschenfreundlich, weitherzig, wohltätig, karitativ
cramped	A	beengt, beschränkt, eng, verkrampft
pennant	N	stander, wimpel
squelch	V	geräusch: glucksendes geräusch
ship-breaker	N	schiffsverschrotter
halfback	N	läufer
festal	A	festlich
cereal	N	getreide, frühstücksflocken
letterpress	N	buchdruck
scattered	A	verstreut, vereinzelt, einzeln
hillside	N	hang
sanctity	N	heiligkeit, unantastbarkeit
carefully	ADV	sorgsam, vorsichtig
up-and-coming	A	aufstrebend, kommend
spitefully	ADV	boshaft, gehässig
flabbiness	N	schlaffheit, schwammigkeit, farblosigkeit, wabbeligkeit
prearrange	V	vorbereiten, abmachen: vorher abmachen, anordnen: vorher anordnen
prowess	N	fähigkeiten, können, tüchtigkeit, tapferkeit
cantankerous	A	streitsüchtig, unverträglich, mürrisch, knurrig
batten	V	verschalken
batten	N	latte, segellatte
luke	N	lukas
horsemeat	N	pferdefleisch
ferret	N	flettchen
cheapen	V	verbilligen, abwerten, herabsetzen, entwürdigen, schlechtmachen, billig: billiger werden, verbilligen: sich verbilligen
shylock	N	geizhals, wucherer
annexation	N	annexion, einverleibung, anbau
inaugurate	V	einsetzen, amt: in sein amt einsetzen, amt: in sein amt einführen, inaugurieren, inthronisieren, einweihen, weihen, eröffnen, einleiten, beginnen
restart	V	wieder beginnen, wieder aufnehmen, wieder anfangen, wieder anlassen, wieder anspringen, wieder anschalten, wieder starten
restart	N	wiederbeginn, wiederaufnahme
computerization	N	computerisierung
transitional	A	übergangs-
obsequiously	ADV	unterwürfig, servil
armature	N	anker
gospel	N	evangelium, grundsätze, prinzipien, lehre
motiveless	A	grundlos, motiv: ohne motiv, unmotiviert
transpiration	N	transpiration, schweißabsonderung, ausdünstung
good-naturedness	N	gemütlichkeit, gutmütigkeit
tender	A	empfindlich, zart, zärtlich, liebevoll, weich, mürbe
tender	N	hüter, pfleger, tender, angebot
theoretic	A	theoretisch, spekulativ
unacknowledged	A	unbeantwortet, uneingestanden, verkannt
aviary	N	voliere, vogelhaus, aviarium
beautification	N	verschönerung
myriad	N	myriade
abrade	V	abschürfen, abtragen
stowaway	N	passagier: blinder passagier
bulimia	N	bulimie
impulsiveness	N	impulsivität, spontaneität
obelisk	N	obelisk, kreuz
silver-plate	V	versilbern
silver-plate	N	versilberung
pagoda	N	pagode
slowcoach	N	langweiler, trödler, tranfunsel, lahmarsch, transuse
shaman	N	schamane
dualism	N	dualismus
indiscriminately	ADV	wahllos, unüberlegt, kritiklos, unkritisch, willkürlich, unausgeprägt
aloe	N	aloe
systemize	V	systematisieren
sozzled	A	bedüdelt
lyrically	ADV	lyrisch, schwärmerisch, melodisch
dwindle	V	schwinden, schrumpfen, dahinschwinden, lichten: sich lichten, zusammenschrumpfen
recycling	N	wiederaufbereitung, wiederverwertung, recycling
smother	V	ersticken
newborn	A	neugeboren
shutdown	N	schließung, stillegung, sendeschluss
openness	N	offenheit, aufrichtigkeit, offenherzigkeit, freimütigkeit, aufgeschlossenheit, lockerheit
esophagus	N	speiseröhre
supple	A	geschmeidig, schmiegsam, biegsam, elastisch, flexibel, gelenkig, beweglich
toddle	V	wackeln, trippeln, tapsen, watscheln
hovercraft	N	luftkissenfahrzeug, hovercraft
patiently	ADV	geduldig, ausdauernd, langmütig
platinum	N	platin
tautness	N	straffheit, strammheit, gespanntheit, spannung, anspannung, knappheit
creativity	N	kreativität, schaffenskraft, schöpferkraft
dipper	N	schöpflöffel, kelle, taucher, bagger
ireland	N	irland
laos	N	laos
brush-off	N	abfuhr
cruelty	N	grausamkeit, härte, misshandlung
pricey	A	teuer
fretful	A	besorgt, sorge: in sorge, weinerlich, quengelig, unruhig
bile	N	galle
unify	V	einigen, vereinigen, einen, vereinheitlichen, verschmelzen
laxness	N	laxheit, moral: lockere moral, lässigkeit, nachlässigkeit
bilk	V	prellen, bezahlen: nicht bezahlen
crutch	N	krücke
presbytery	N	pfarrhaus, pfarrhaus: katholisches pfarrhaus, presbyterium
dryad	N	dryade
constipated	A	verstopft
shoddy	A	schäbig, schludrig, minderwertig
shoddy	N	shoddy
debased	A	bankrott
colophon	N	kolophon, signet
foul-mouthed	A	unflätig, vulgär
destabilization	N	destabilizierung
truncheon	N	knüppel, gummiknüppel, schlagstock
unstring	V	abfädeln
chanterelle	N	pfifferling
saline	A	salzhaltig, salzig
anaesthesia	N	anästhesie, narkose
misdemeanour	N	betragen: schlechtes betragen, benehmen: schlechtes benehmen, missetat, vergehen, verfehlung, übertretung
emphasize	V	betonen, hervorheben, unterstreichen, pointieren, hinweisen, herausstellen, festhalten
copying	N	nachahmung, übertragung, kopieren
lenient	A	nachsichtig, mild, glimpflich, gnädig
unwary	A	unvorsichtig, unbesonnen, unachtsam
mop	V	abwischen, wischen
mop	N	mop, nassmop, spülbürste, schwammtop, mähne, zotteln
unalloyed	A	ungetrübt, rein, unlegiert
itch	V	jucken, reizen, krabbeln, kribbeln
itch	N	jucken, juckreiz, verlangen, lust
sapient	A	klug, überklug, weise
assignment	N	aufgabe, mission, hausarbeit, hausaufgabe, einteilung, berufung, zuordnung, zurechnung, zuteilung, zuweisung, übertragung
aggregate	A	gesamt
aggregate	N	gesamtheit, summe, aggregat
carload	N	wagenladung
shaded	A	beschattet
rearm	V	wiederaufrüsten, wiederbewaffnen
halve	V	halbieren, teilen, teilen: durch zwei teilen, hälfte: auf die hälfte reduzieren
clip-clop	V	trappen
cross-reference	N	querverweis
spent	A	verbraucht, verschossen, erschöpft
vaulter	N	springer
morrow	N	tag: der kommende tag, tag: der folgende tag
unannounced	A	unangemeldet
scummy	A	schaumig
revising	N	bearbeitung
recant	V	widerrufen, zurücknehmen
howl	V	heulen, brüllen, schreien, johlen, jaulen, plärren, rückkoppeln, pfeifen, hinausbrüllen, hinausschreien
howl	N	schrei, heulen, jaulen, pfeifen, rückkoppelung, rückkopplung
echoing	A	dröhnend
gerund	N	gerundium
cuboid	N	quader
untrammeled	A	unbeschränkt
fusspot	N	mäkler, umstandskrämer
disadvantageous	A	nachteilig, ungünstig, unvorteilhaft
dishonesty	N	unehrlichkeit
railroad	V	waren per bahn befördern
railroad	N	bahn, eisenbahn
alignment	N	angleichung, ausrichtung, flucht, orientierung
malformation	N	missbildung, verwachsung
hated	A	verhasst
alternate	A	abwechselnd, alternierend, andere
alternate	V	abwechseln, alternieren, schwanken, ablösen: sich ablösen, wechseln
adiposity	N	verfettung
punter	N	stechkahnfahrer, wetter, spieler, macker, freier
bridal	A	bräutlich, hochzeitlich, hochzeit: zur hochzeit gehörend, braut-
bridal	N	hochzeit
impoverished	A	ärmlich, mittellos, verarmt, erschöpft, ausgelaugt, dürftig
pompeii	N	pompeji, pompei
hater	N	hasser
chambermaid	N	stubenmädchen, zimmermädchen
rebound	V	zurückprallen, abprallen, brechen: sich brechen
rebound	N	rückprall, abprall, abpraller, rückschlag, rebound [sport]
reconnoitre	V	auskundschaften, kundschaften, erkunden, aufklären, spähen
militarize	V	militarisieren
precipitation	N	schleudern, hinunterschleudern, hinabschleudern, beschleunigung, sturz, fällung, niederschlag, niederschlagsmenge, hast, eile, übereile, übereiltheit, überstütztheit
disrepair	N	baufälligkeit, verfall
improbable	A	unwahrscheinlich
glove	N	handschuh, fingerhandschuh
back	A	hintere, rückwärtig, hinter-, rückständig
back	ADV	hinten: nach hinten, retour, zurück, wieder
obtuse	A	stumpf, beschränkt, begriffsstutzig, stumpfwinkelig
nicaragua	N	nicaragua
aerobic	A	aerob, luftabhängig
pew	N	bank, kirchenbank, platz
pep	N	schwung, elan, pep
iceland	N	island
pee	V	pinkeln, pullern
pee	N	urin, pipi, pinke
peg	V	anklammern, klammern, anheften, abstecken, festflocken
peg	N	pflock, holznagel, holzpflock, nagel, stelzfuß, stift, keil, wirbel, klammer, haken, kleiderhaken
commentator	N	kommentator, reporter, reporterin
pea	N	erbse
nose	N	nase, riecher, spürsinn, blume, schnauze, bug, kopf
crony	N	kumpan, freund, spießgeselle
musicology	N	musikwissenschaft
mettlesome	A	couragiert, schneidig, feurig
effusive	A	überschwenglich, schwärmerisch, exaltiert
chanting	N	gesang, singen
chargeable	A	anrechenbar, gebührenpflichtig
crone	N	weib: altes weib, tante
hackneyed	A	abgedroschen, abgegriffen, klischeehaft
braille	A	blindenschrift-
braille	N	blindenschrift, brailleschrift
gambia	N	gambia
outspokenly	ADV	geradeaus, unverblümt, freimütig, direkt
conciliatory	A	beschwichtigend, versöhnlich
bestseller	N	bestseller, schlager, verkaufsschlager, erfolgsautor, erfolgsautorin
offshoot	N	ableger, ausläufer, schössling, spross, nebenlinie, nebenzweig, randergebnis
gambit	N	gambit, manöver
maelstrom	N	malstrom, sog
crumble	V	zerkrümeln, verkrümeln, zerbröckeln, zerreiben, bröseln, krümeln, bröckeln, einstürzen, zerfallen, zusammenbrechen, rutschen
crumble	N	streusel
unrighteous	A	sündig
unrighteous	N	sünder
neutrality	N	neutralität, unparteilichkeit
martinet	N	zuchtmeister: strenger zuchtmeister, zuchtmeister
jockey	V	rangeln
jockey	N	jockey, rennreiter
parer	N	schälmesser
doll	N	puppe
borer	N	bohrer, bohrkäfer
infected	A	entzündet
forward	A	vorwärts-, vordere, zeitig, schnell bereit, vorwitzig, naseweis, dreist
forward	ADV	vorwärts, vorn: nach vorn
obduracy	N	hartnäckigkeit, verstocktheit, starrköpfigkeit, halsstarigkeit, unnachgiebigkeit
bored	A	gelangweilt, unlustig
nodular	A	knotig, knotenartig, knoten-
nutshell	N	nussschale
lifeguard	N	rettungsschwimmer, strandwächter, bademeister
blockage	N	blockierung, verstopfung, verstellung, obstruktion, pfropf, pfropfen
bracken	N	adlerfarn, farn
interlocutory	A	gesprächs-, zwischen
groove	V	nuten, losmachen
groove	N	rinne, nute, kehle, kehlung, riefe, rille, zug, furche
skittish	A	übermütig, schelmisch, neckisch, kokett, unruhig
duckling	N	junge ente, entlein
articular	A	gelenkig
cadaster	N	kataster
nepotism	N	vetternwirtschaft, klüngelwirtschaft, protektionismus, nepotismus
congruence	N	deckung, kongruenz
possessor	N	besitzer, inhaber
engineering	A	maschinenbau-
engineering	N	technik, maschinenbau, ingenieurwesen, organisation, arrangement
processional	N	prozessionshymne
dispensation	N	austeilung, verteilung, dispensation
organdy	A	organdy-
organdy	N	organdy
valance	N	volant, querbehang, schabracke, überhang
prevail	V	durchsetzen: sich durchsetzen, vorherrschen, überwiegen, herrschen, walten, gewinnen: die oberhand gewinnen
furbelow	N	falbel, faltenbesatz
frippery	N	flitter, kinkerlitzchen, tand, flitterkram
hydrous	A	wasserhaltig
voltaire	N	voltaire
excrete	V	ausscheiden
octane	N	oktan
excreta	N	exkremente
dimmer	N	dimmer, abblendschalter, abblendhebel
spasm	N	krampf, spasmus, zuckung, anfall
bullfinch	N	gimpel, dompfaff
iberian	A	ibererisch
iberian	N	iberer, ibererin, ibererisch
fervently	ADV	inbrünstig, leidenschaftlich
haematite	N	hematit
ducat	N	dukaten
gloatingly	ADV	selbstgefällig, schadenfroh, hämisch
maldives	N	malediven
appalling	A	entsetzlich, himmelschreiend, ungeheuerlich
stroller	N	spaziergänger, bummler, kinderwagen, sportwagen
lamplighter	N	laternenanzünder
gamete	N	geschlechtszelle, gamet
dogged	A	hartnäckig, stur, verbissen, zäh
quern	N	handmühle, drehmühle, mahlstein
carious	A	kariös
query	V	beanstanden, frage: in frage stellen, bezweifeln, reklamieren, abklären, fragezeichen: mit einem fragezeichen versehen, abfragen
query	N	frage, reklamation, fragezeichen, rückfrage, abfrage
golfer	N	golfspieler
disintegration	N	zerfall, zertrümmerung, auflösung
gusset	N	keil, zwickel
cosmogony	N	kosmogonie
peanut	N	erdnuss
papist	A	schwarz
papist	N	papist, schwarze
granular	A	körnig, gekörnt, granular, genarbt, narbig
papism	N	papismus
adjoin	V	angrenzen, anstoßen, anschließen: sich anschließen, zusammenstoßen
leisureliness	N	gemächlichkeit, geruhsamkeit
internment	N	internierung
gravel	V	schottern
gravel	N	kies, schotter, geröll, grieß
lunar	A	lunar, mond-
cortisone	N	kortison
assay	V	prüfen, versuchen: sich versuchen
assay	N	prüfung, probe
bimbo	N	puppe, häschen
perversely	ADV	abwegig, pervers, widernatürlich
putting	N	putten, einlochen
reverberate	V	hallen, widerhallen, nachhallen, zurückstrahlen, reflektieren, zurückwerfen
subservient	A	unterwürfig, untertänig, untertan, subaltern, knechtisch
surgeon	N	chirurg, stabsarzt, marinearzt
passim	ADV	passim, verstreut
samovar	N	samowar
severely	ADV	streng, hart, heftig, stark
prefect	N	präfekt
moderate	A	gemäßigt, mäßig, vernünftig, angemessen, maßvoll, mittelmäßig, bescheiden, enthaltsam, mild
moderate	N	gemäßigte
homogenize	V	homogenisieren
knight	V	adeln
knight	N	ritter, springer, pferd, pferdchen, rössel
anachronistic	A	anachronistisch
supine	A	zurückliegend, rücken: auf dem rücken liegend, träge, gleichgültig
supine	N	supinium
mobilize	V	mobilisieren, mobil machen
choppy	A	unruhig
optics	N	optik
